date,channel_id,video_id,video_thumbnail_impressions,video_thumbnail_impressions_ctr
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,ZsiHzy2w60o,12,0.083333333333333329
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,ZzIrT1d2m4g,3,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,_3EAZlSh5zM,12,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,_mj3H2RN7Eg,4,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,aAso_jiDQhQ,15,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,b5judqdZ4eI,41,0.024390243902439025
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,bU-TYOpKgaQ,2,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,dR6SIFXqyLA,7,0.14285714285714285
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,dTVe7fZeZbc,81,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,e6JpvlA6f_4,20,0.05
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,eGedfjRrI5w,1,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,eH1CndEyHrc,2,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,f3GFgdZYHG4,4,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,fGezis2rjZA,4,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,f_G_acY5Jt4,8,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,gLUZAvea2oc,1,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,h2mcGEc0hcY,20,0.25
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,j2uFT1pKGPE,15,0.13333333333333333
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,jW3y87r-g8k,2,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,kWtTpnW-uW0,6,0.16666666666666666
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,kduz9-W_3Y0,44,0.090909090909090912
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,l6jdNIJF3CQ,7,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,mF_kzkE7IJ4,9,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,mbAcnZ8BqBY,12,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,nOBtQ8KqMLY,6,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,oI_yFGUHZY0,5,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,of-AvGSADq8,59,0.016949152542372881
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,pHK8uMvoDT4,15,0.13333333333333333
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,pHU3663gH1I,3,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,pyv1_pwtQg4,13,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,q1uDScvMQfg,3,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,qTIkvUR_ysc,3,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,qvWP9uPmD-Y,15,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,rSpIRpNrtto,10,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,ss_JrKiSyZw,5,0.2
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,taTgfz1dUAc,8,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,uULJgUopqWE,3,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,vD5KR4XrkLk,14,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,y5HbBNKzJ0c,3,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,yB05q6bx2eI,11,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,yF5ucLxQLsU,2,0
2026-08-02,UCFFY072qzjDnmC_uA65zhQQ,yz_uWHlsIF8,5,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,-7RNcKxLsWc,3,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,-KMuetmIAs0,8,0.125
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,-qTAD9VNJHg,2,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,0ZIO4anzY5I,7,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,1C8YIiELECI,1,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,1XNo0hTd1Kc,11,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,2PLwXk__E14,1,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,3s24LgNa3B0,4,0.25
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,4h2g5wBWqI4,10,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,4sxqdyUBRsI,1,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,5PsaPj_z7ts,1,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,6LlydS0_23w,3,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,744vAmBXikY,3,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,7JTpRZ6EAj4,7,0.14285714285714285
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,7sIU7b-5vCA,5,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,8P-YiIGlBjE,16,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,AJmfMOm5Sls,9,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,BTCe24GOWqk,18,0.055555555555555552
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,BuNbDIm2ieg,5,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,BvnWdTTwSys,9,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,CVCUMNF_koE,1,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,EPazhvJ7Jd0,5,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,EXv89Z4tXZ0,6,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,EwkXAwTL_QI,1,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,FQHJqEfpZz8,7,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,FZazL5XS_fw,2,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,FdWxDjGBIM4,8,0.125
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,GNVK5JQjXos,3,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,Gp0dyrxdI_0,9,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,IaCjWJ3vy48,14,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,IvAkc1fwzUc,6,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,J85xwjbTMgQ,4,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,Jlc-Jtd81o0,1,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,Klivqn7VoxY,8,0.25
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,KoVVQ_ay2Vg,1,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,LLXlFny9jYc,9,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,M64uEXXFdF8,29,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,MkDw5J3auiQ,1,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,NH01AGqUk98,7,0.14285714285714285
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,PGZEUuam-rA,7,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,Q__n0KC548c,14,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,QhRgPOmgBDU,2,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,RGVNMIv9NeA,6,0.5
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,RR9mLs5RgtA,3,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,RqNhgaAulhI,1,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,SPCRzy8PD3M,16,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,Soqxdzul340,69,0.043478260869565216
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,UffIvNL8fLg,10,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,VYcynJqnsyU,5,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,WpAYWow2Yuw,5,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,XD8tgLIwHvQ,5,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,YWrjNeKZBR8,43,0.13953488372093023
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,YrMnQa68sQc,1,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,Z4tzAXpPz0s,40,0.125
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,ZOBF9SJEjDU,1,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,ZsiHzy2w60o,9,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,ZzIrT1d2m4g,1,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,_3EAZlSh5zM,11,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,_mj3H2RN7Eg,1,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,aAso_jiDQhQ,6,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,b5judqdZ4eI,28,0.035714285714285712
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,bU-TYOpKgaQ,2,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,dR6SIFXqyLA,5,0.2
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,dTVe7fZeZbc,119,0.01680672268907563
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,e6JpvlA6f_4,22,0.090909090909090912
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,eH1CndEyHrc,4,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,f2T5LyFvhBM,1,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,f3GFgdZYHG4,3,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,fGezis2rjZA,2,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,f_G_acY5Jt4,1,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,h2mcGEc0hcY,27,0.07407407407407407
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,hudmiFcA57A,1,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,j2uFT1pKGPE,12,0.083333333333333329
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,j7xlFldh4gM,1,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,kWtTpnW-uW0,3,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,kduz9-W_3Y0,47,0.021276595744680851
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,l6jdNIJF3CQ,16,0.0625
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,lNqMWsD057k,1,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,mF_kzkE7IJ4,9,0.1111111111111111
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,mbAcnZ8BqBY,4,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,nOBtQ8KqMLY,3,0.33333333333333331
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,oI_yFGUHZY0,11,0.090909090909090912
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,of-AvGSADq8,32,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,pHK8uMvoDT4,3,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,pHU3663gH1I,6,0.16666666666666666
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,pyv1_pwtQg4,12,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,qTIkvUR_ysc,4,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,qvWP9uPmD-Y,17,0.058823529411764705
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,ss_JrKiSyZw,1,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,taTgfz1dUAc,16,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,uULJgUopqWE,9,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,vD5KR4XrkLk,7,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,y5HbBNKzJ0c,2,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,yB05q6bx2eI,11,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,yF5ucLxQLsU,3,0
2026-08-03,UCFFY072qzjDnmC_uA65zhQQ,yz_uWHlsIF8,5,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,-7RNcKxLsWc,10,0.1
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,-KMuetmIAs0,2,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,0ZIO4anzY5I,9,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,1C8YIiELECI,1,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,1XNo0hTd1Kc,2,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,2PLwXk__E14,3,0.66666666666666663
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,3s24LgNa3B0,21,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,4h2g5wBWqI4,3,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,4sxqdyUBRsI,8,0.125
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,6LlydS0_23w,8,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,744vAmBXikY,5,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,7JTpRZ6EAj4,4,0.25
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,7sIU7b-5vCA,7,0.14285714285714285
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,8P-YiIGlBjE,13,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,9qhfAvXGR1U,1,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,AJmfMOm5Sls,7,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,BTCe24GOWqk,24,0.083333333333333329
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,BuNbDIm2ieg,5,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,BvnWdTTwSys,18,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,CVCUMNF_koE,2,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,DIhEv0TjUkY,8,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,EPazhvJ7Jd0,3,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,EXv89Z4tXZ0,7,0.14285714285714285
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,FQHJqEfpZz8,7,0.2857142857142857
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,FZazL5XS_fw,1,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,FdWxDjGBIM4,10,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,GNVK5JQjXos,7,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,Gp0dyrxdI_0,13,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,IaCjWJ3vy48,20,0.05
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,IvAkc1fwzUc,9,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,J85xwjbTMgQ,1,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,Jlc-Jtd81o0,1,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,Klivqn7VoxY,2,0.5
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,KoVVQ_ay2Vg,2,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,LLXlFny9jYc,7,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,M64uEXXFdF8,23,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,MkDw5J3auiQ,1,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,PGZEUuam-rA,21,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,Q__n0KC548c,7,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,QhRgPOmgBDU,1,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,RGVNMIv9NeA,3,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,SPCRzy8PD3M,20,0.15
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,Soqxdzul340,46,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,UffIvNL8fLg,7,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,VYcynJqnsyU,6,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,YWrjNeKZBR8,39,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,YrMnQa68sQc,1,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,Z4tzAXpPz0s,22,0.045454545454545456
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,ZOBF9SJEjDU,1,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,ZsiHzy2w60o,3,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,ZzIrT1d2m4g,2,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,_3EAZlSh5zM,9,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,_mj3H2RN7Eg,9,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,aAso_jiDQhQ,6,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,b5judqdZ4eI,29,0.034482758620689655
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,bU-TYOpKgaQ,6,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,cuI3UY3v3gI,1,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,dR6SIFXqyLA,10,0.2
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,dTVe7fZeZbc,176,0.011363636363636364
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,e6JpvlA6f_4,10,0.1
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,eGedfjRrI5w,3,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,f2T5LyFvhBM,1,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,f_G_acY5Jt4,13,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,h2mcGEc0hcY,17,0.11764705882352941
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,j2uFT1pKGPE,7,0.2857142857142857
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,j7xlFldh4gM,1,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,jW3y87r-g8k,3,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,kWtTpnW-uW0,2,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,kduz9-W_3Y0,23,0.086956521739130432
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,l6jdNIJF3CQ,10,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,mF_kzkE7IJ4,6,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,mbAcnZ8BqBY,7,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,nOBtQ8KqMLY,2,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,oI_yFGUHZY0,4,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,of-AvGSADq8,31,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,pHK8uMvoDT4,10,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,pHU3663gH1I,1,1
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,pyv1_pwtQg4,77,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,q1uDScvMQfg,2,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,qTIkvUR_ysc,11,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,qvWP9uPmD-Y,18,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,rAAA7glPy5o,2,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,rSpIRpNrtto,2,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,ss_JrKiSyZw,5,0.2
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,taTgfz1dUAc,4,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,uULJgUopqWE,21,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,vD5KR4XrkLk,8,0.125
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,xEkmwt0UHYs,1,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,y5HbBNKzJ0c,3,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,yB05q6bx2eI,8,0.125
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,yF5ucLxQLsU,1,0
2026-08-04,UCFFY072qzjDnmC_uA65zhQQ,yz_uWHlsIF8,1,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,-7RNcKxLsWc,3,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,-KMuetmIAs0,12,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,-qTAD9VNJHg,1,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,0ZIO4anzY5I,6,0.16666666666666666
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,1C8YIiELECI,2,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,1XNo0hTd1Kc,5,0.2
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,2PLwXk__E14,2,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,3s24LgNa3B0,7,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,4h2g5wBWqI4,15,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,4sxqdyUBRsI,4,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,5PsaPj_z7ts,2,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,6LlydS0_23w,14,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,7JTpRZ6EAj4,11,0.18181818181818182
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,7sIU7b-5vCA,9,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,8P-YiIGlBjE,13,0.15384615384615385
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,AJmfMOm5Sls,16,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,BTCe24GOWqk,13,0.15384615384615385
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,BuNbDIm2ieg,24,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,BvnWdTTwSys,21,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,CVCUMNF_koE,4,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,D5PP0Ghhk_g,515,0.015533980582524271
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,DIhEv0TjUkY,2,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,EPazhvJ7Jd0,5,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,EXv89Z4tXZ0,14,0.071428571428571425
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,EwkXAwTL_QI,2,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,FQHJqEfpZz8,9,0.1111111111111111
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,FdWxDjGBIM4,9,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,GNVK5JQjXos,7,0.14285714285714285
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,Gp0dyrxdI_0,16,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,IaCjWJ3vy48,36,0.1111111111111111
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,IvAkc1fwzUc,9,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,J85xwjbTMgQ,2,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,Klivqn7VoxY,6,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,KoVVQ_ay2Vg,1,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,LLXlFny9jYc,4,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,M64uEXXFdF8,22,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,MIl3uXiC4bQ,1,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,MkDw5J3auiQ,1,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,NH01AGqUk98,3,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,PGZEUuam-rA,23,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,Q__n0KC548c,6,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,QhRgPOmgBDU,2,0.5
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,RGVNMIv9NeA,1,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,RR9mLs5RgtA,3,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,RqNhgaAulhI,2,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,SPCRzy8PD3M,18,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,Soqxdzul340,105,0.0095238095238095247
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,UffIvNL8fLg,11,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,VYcynJqnsyU,8,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,WpAYWow2Yuw,1,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,XD8tgLIwHvQ,8,0.125
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,XQ-E73dLxTE,1,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,YWrjNeKZBR8,48,0.020833333333333332
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,YrMnQa68sQc,3,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,Z4tzAXpPz0s,30,0.1
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,ZOBF9SJEjDU,2,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,ZsiHzy2w60o,8,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,ZzIrT1d2m4g,4,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,_3EAZlSh5zM,14,0.071428571428571425
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,_mj3H2RN7Eg,6,0.16666666666666666
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,aAso_jiDQhQ,13,0.076923076923076927
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,b5judqdZ4eI,29,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,bU-TYOpKgaQ,2,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,dR6SIFXqyLA,10,0
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,dTVe7fZeZbc,396,0.032828282828282832
2026-08-05,UCFFY072qzjDnmC_uA65zhQQ,e6JpvlA6f_4,17,0.058823529411764705
